,power_mean_01h_05h,power_variance_01h_05h,power_skewness_01h_05h,power_kurtosis_01h_05h,power_difference_mean_01h_05h,power_difference_variance_01h_05h,abs_power_difference_mean_01h_05h,onoff_number_01h_05h,active_appliance_power_mean_01h_05h,active_appliance_power_variance_01h_05h,circuit_active_time_percentage_01h_05h,power_range_0_5_percentage_01h_05h,power_range_5_50_percentage_01h_05h,power_range_50_100_percentage_01h_05h,power_range_100_250_percentage_01h_05h,power_range_250_500_percentage_01h_05h,power_range_500_1000_percentage_01h_05h,power_larger_1000_percentage_01h_05h,power_mean_04h_08h,power_variance_04h_08h,power_skewness_04h_08h,power_kurtosis_04h_08h,power_difference_mean_04h_08h,power_difference_variance_04h_08h,abs_power_difference_mean_04h_08h,onoff_number_04h_08h,active_appliance_power_mean_04h_08h,active_appliance_power_variance_04h_08h,circuit_active_time_percentage_04h_08h,power_range_0_5_percentage_04h_08h,power_range_5_50_percentage_04h_08h,power_range_50_100_percentage_04h_08h,power_range_100_250_percentage_04h_08h,power_range_250_500_percentage_04h_08h,power_range_500_1000_percentage_04h_08h,power_larger_1000_percentage_04h_08h,power_mean_06h_11h,power_variance_06h_11h,power_skewness_06h_11h,power_kurtosis_06h_11h,power_difference_mean_06h_11h,power_difference_variance_06h_11h,abs_power_difference_mean_06h_11h,onoff_number_06h_11h,active_appliance_power_mean_06h_11h,active_appliance_power_variance_06h_11h,circuit_active_time_percentage_06h_11h,power_range_0_5_percentage_06h_11h,power_range_5_50_percentage_06h_11h,power_range_50_100_percentage_06h_11h,power_range_100_250_percentage_06h_11h,power_range_250_500_percentage_06h_11h,power_range_500_1000_percentage_06h_11h,power_larger_1000_percentage_06h_11h,power_mean_10h_14h,power_variance_10h_14h,power_skewness_10h_14h,power_kurtosis_10h_14h,power_difference_mean_10h_14h,power_difference_variance_10h_14h,abs_power_difference_mean_10h_14h,onoff_number_10h_14h,active_appliance_power_mean_10h_14h,active_appliance_power_variance_10h_14h,circuit_active_time_percentage_10h_14h,power_range_0_5_percentage_10h_14h,power_range_5_50_percentage_10h_14h,power_range_50_100_percentage_10h_14h,power_range_100_250_percentage_10h_14h,power_range_250_500_percentage_10h_14h,power_range_500_1000_percentage_10h_14h,power_larger_1000_percentage_10h_14h,power_mean_13h_17h,power_variance_13h_17h,power_skewness_13h_17h,power_kurtosis_13h_17h,power_difference_mean_13h_17h,power_difference_variance_13h_17h,abs_power_difference_mean_13h_17h,onoff_number_13h_17h,active_appliance_power_mean_13h_17h,active_appliance_power_variance_13h_17h,circuit_active_time_percentage_13h_17h,power_range_0_5_percentage_13h_17h,power_range_5_50_percentage_13h_17h,power_range_50_100_percentage_13h_17h,power_range_100_250_percentage_13h_17h,power_range_250_500_percentage_13h_17h,power_range_500_1000_percentage_13h_17h,power_larger_1000_percentage_13h_17h,power_mean_16h_20h,power_variance_16h_20h,power_skewness_16h_20h,power_kurtosis_16h_20h,power_difference_mean_16h_20h,power_difference_variance_16h_20h,abs_power_difference_mean_16h_20h,onoff_number_16h_20h,active_appliance_power_mean_16h_20h,active_appliance_power_variance_16h_20h,circuit_active_time_percentage_16h_20h,power_range_0_5_percentage_16h_20h,power_range_5_50_percentage_16h_20h,power_range_50_100_percentage_16h_20h,power_range_100_250_percentage_16h_20h,power_range_250_500_percentage_16h_20h,power_range_500_1000_percentage_16h_20h,power_larger_1000_percentage_16h_20h,power_mean_19h_00h,power_variance_19h_00h,power_skewness_19h_00h,power_kurtosis_19h_00h,power_difference_mean_19h_00h,power_difference_variance_19h_00h,abs_power_difference_mean_19h_00h,onoff_number_19h_00h,active_appliance_power_mean_19h_00h,active_appliance_power_variance_19h_00h,circuit_active_time_percentage_19h_00h,power_range_0_5_percentage_19h_00h,power_range_5_50_percentage_19h_00h,power_range_50_100_percentage_19h_00h,power_range_100_250_percentage_19h_00h,power_range_250_500_percentage_19h_00h,power_range_500_1000_percentage_19h_00h,power_larger_1000_percentage_19h_00h,QC_01h_05h,QC_04h_08h,QC_06h_11h,QC_10h_14h,QC_13h_17h,QC_16h_20h,QC_19h_00h,data_qualaity_event_average,loss_counter_event,power_mean_daily,power_variance_daily,power_skewness_daily,power_kurtosis_daily,power_difference_mean_daily,power_difference_variance_daily,abs_power_difference_mean_daily,onoff_number_daily,active_appliance_power_mean_daily,active_appliance_power_variance_daily,circuit_active_time_percentage_daily,power_range_0_5_percentage_daily,power_range_5_50_percentage_daily,power_range_50_100_percentage_daily,power_range_100_250_percentage_daily,power_range_250_500_percentage_daily,power_range_500_1000_percentage_daily,power_larger_1000_percentage_daily,time_range,sensor_id,sensor_ch,function_label
67,171.5404523,93.71391511,0.974361548,0.23237071,-0.012039617,1.436226245,0.341046781,0,173.104594,79.13357964,0.901388889,0,0,0,1,0,0,0,167.7107187,12.77760534,-0.628753181,-0.863316363,-0.001624389,0.920608535,0.575877664,0,167.7107187,12.77760534,1,0,0,0,1,0,0,0,164.401129,11.94486019,0.216465978,-1.241575512,-0.000643216,1.285118795,0.739364384,0,164.4448152,11.73727055,0.993333333,0,0,0,1,0,0,0,165.9992243,10.74549901,-0.4923561,-0.717385496,0.001181375,0.55762434,0.382197267,0,166.026105,10.57464783,0.996527778,0,0,0,1,0,0,0,162.3969245,5.248394226,0.192198129,-0.263717523,-0.000443015,0.522333754,0.327247169,0,162.3969245,5.248394226,1,0,0,0,1,0,0,0,167.6721362,13897.59583,18.12909631,333.4199076,1.58E-16,5428.285667,4.0052031,0,171.0759275,17192.11557,0.805555556,0,0,0,0.989583333,0.006944444,0.000694444,0.002777778,157.0130709,5.587171765,0.527421527,-0.304082619,0.002026563,1.27577834,0.734154288,0,160.390456,1.490815611,0.250510551,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,165.3352389,2462.793811,42.25879687,1861.550631,0.000959918,941.2384267,1.131829908,2,168.0555419,3070.946999,0.79239379,0,0,0,0.998194729,0.001203514,0.000120351,0.000481406,2018-07-07_to_2018-07-08,4177,5,Living
68,124.4916331,30.14992557,0.026909662,-1.333548355,0.008052469,1.588536263,0.801817496,0,124.4916331,30.14992557,1,0,0,0,1,0,0,0,130.0726794,1057.309941,3.793184836,18.0306175,-0.012194315,185.1529232,2.489366708,0,130.0726794,1057.309941,1,0,0,0,0.96875,0.03125,0,0,135.9653079,1152.981602,1.274959225,0.24672274,0.047390529,3.212253374,0.524826751,0,135.9653079,1152.981602,1,0,0,0,1,0,0,0,139.8217281,1180.707803,1.381373422,0.15598978,-0.026963168,3.440719658,0.367071507,0,139.8217281,1180.707803,1,0,0,0,1,0,0,0,119.2964701,0.573430273,-0.576080675,-1.477598468,0,0.117644736,0.152276317,0,119.2964701,0.573430273,1,0,0,0,1,0,0,0,124.8857187,12886.16698,15.22959627,255.7208485,0.031393333,17981.09797,12.48333109,0,127.7230134,13329.511,0.954166667,0,0,0.046527778,0.947222222,0.000694444,0.001388889,0.004166667,166.9056056,1032.399298,-0.478078808,-0.117240708,0.043170609,2.68248746,0.501483179,0,166.9056056,1032.399298,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,135.0505761,3065.121458,22.51714755,768.6687252,0.006848762,3128.083647,2.919092361,0,135.6013624,3051.070873,0.992107151,0,0,0.008012437,0.985529778,0.005501076,0.000239177,0.000717532,2018-07-09_to_2018-07-10,4177,5,Living
69,181.8390848,1153.691995,2.859290326,12.30631309,-0.00642807,527.8242487,7.621222118,0,181.8390848,1153.691995,1,0,0,0,0.941666667,0.057638889,0.000694444,0,161.853402,15.70946162,0.589558959,-0.741022445,-0.008269627,1.044453997,0.65652828,0,161.853402,15.70946162,1,0,0,0,1,0,0,0,138.1858519,411.5518404,0.022200389,-1.959466634,-0.023457475,1.353829595,0.554299664,0,157.7877303,27.63787854,0.508333333,0,0,0,1,0,0,0,118.5286009,0.863689539,0.884565154,3.072392808,0,0.407287863,0.313061933,0,122.1610108,1.329949821,0.009722222,0,0,0,1,0,0,0,121.0579274,12.77884822,0.597499674,-1.408937709,0.00376998,0.37974834,0.242539227,0,125.2090889,2.463201755,0.405555556,0,0,0,1,0,0,0,122.0127872,10.0470148,-0.227570031,-1.056750075,-0.004656012,0.664440281,0.459678659,0,123.9068654,3.104204784,0.676388889,0,0,0,1,0,0,0,119.7994332,21.5559626,3.48925745,32.69321262,0.002190202,1.973817148,0.50235596,0,124.0062212,21.24054324,0.371543779,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,138.0941223,834.8217596,2.348591792,10.91736037,-0.005709912,89.53636115,1.670058233,0,153.4095841,930.5755389,0.566581157,0,0,0,0.990205224,0.009678172,0.000116604,0,2018-07-10_to_2018-07-11,4177,5,Living
70,40.48981101,98.38123353,0.868615479,-1.232308507,-0.015288395,0.585580537,0.113421557,0,40.48981101,98.38123353,1,0,0.700694444,0.299305556,0,0,0,0,34.4452224,0.815379327,4.171673874,69.43138639,0.001181376,0.416801039,0.116930175,0,34.4452224,0.815379327,1,0,0.999305556,0.000694444,0,0,0,0,28.11700728,61.35885982,-0.682413827,-0.621912328,-0.013538386,0.166729015,0.070382822,0,29.44962743,40.11944473,0.931111111,0,1,0,0,0,0,0,16.874825,38.53260504,-0.152731282,-1.93113152,0,0.254259786,0.068763381,0,22.50812372,0.713560584,0.545833333,0,1,0,0,0,0,0,33.51509421,115.87851,-0.063410569,-1.984028116,0.01410702,0.287258909,0.077385662,0,33.51509421,115.87851,1,0,1,0,0,0,0,0,49.47613076,37.01388866,0.193103342,-1.913857164,0.008200138,0.115022812,0.045985427,0,49.47613076,37.01388866,1,0,0.540277778,0.459722222,0,0,0,0,55.88801572,3.472727568,11.79617194,143.8343214,0,0.479733632,0.07892637,0,55.88801572,3.472727568,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,38.87973759,220.8329771,-0.275212055,-0.997324843,-0.000196782,0.331270312,0.08752696,0,41.23623467,165.5552247,0.924305556,0,0.665162037,0.334837963,0,0,0,0,2018-05-19_to_2018-05-20,4177,9,Light
71,46.50655466,117.8436806,-0.067015092,-1.982721763,0.001181376,1.196467964,0.178379874,0,46.50655466,117.8436806,1,0,0.482638889,0.517361111,0,0,0,0,43.33798812,265.1035557,-0.995036803,-0.296098852,-0.017581655,1.392644299,0.125088249,1,48.80877013,96.27681037,0.859027778,0,0.432638889,0.567361111,0,0,0,0,21.95884929,370.6517696,1.0807054,-0.729996748,-0.025347415,0.841803275,0.076210552,1,51.42683574,72.12938337,0.287222222,0,0.771666667,0.228333333,0,0,0,0,10.53693613,6.082717037,5.563714961,29.52906392,0,0.274315714,0.029569145,1,24.33749992,2.442087152,0.030555556,0,1,0,0,0,0,0,17.88150088,33.75888333,-0.561901338,-1.605237415,0.008200138,0.380582343,0.059338777,1,22.17179264,0.60784255,0.644444444,0,1,0,0,0,0,0,33.683224,229.5076904,0.647954481,-1.443010827,0.023931551,0.5465792,0.11658521,0,33.683224,229.5076904,1,0,0.729861111,0.270138889,0,0,0,0,56.15074645,0.479925036,0.895859709,-0.471700394,0,0.132228794,0.163588531,0,56.15074645,0.479925036,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,34.86433398,403.1738424,-0.069209815,-1.743848736,0.000196782,0.556194291,0.108239924,2,45.03569844,213.3017566,0.708912037,0,0.571180556,0.428819444,0,0,0,0,2018-05-20_to_2018-05-21,4177,9,Light
72,48.70671991,113.7692902,-0.463504649,-1.771757525,0,0.796005797,0.100692187,0,48.70671991,113.7692902,1,0,0.386805556,0.613194444,0,0,0,0,26.71808647,57.27750495,1.679906385,3.413949647,-0.009381516,0.93054646,0.092849978,0,26.71808647,57.27750495,1,0,0.979166667,0.020833333,0,0,0,0,22.95091563,13.33091244,3.195734859,8.25154898,0.00750417,0.088972543,0.011074052,0,22.95091563,13.33091244,1,0,1,0,0,0,0,0,22.70874316,102.8113316,0.592127255,-0.25201699,-0.008200138,0.92892878,0.13485751,0,27.14665728,63.38001011,0.739583333,0,1,0,0,0,0,0,10.07579898,0.039804085,-8.240303556,66.15820399,0,0.002510426,0.002362753,0,0,0,0,0,1,0,0,0,0,0,31.0170699,542.9163155,0.315511942,-1.735908793,0.031688673,0.992079019,0.111266362,1,55.24285985,75.55876778,0.463888889,0,0.676388889,0.323611111,0,0,0,0,56.74102381,5.302878859,2.208935883,3.574493365,-0.003724292,0.119170306,0.076272685,0,56.74102381,5.302878859,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,34.43364899,366.4290829,0.114121859,-1.606691215,-0.000196782,0.598261124,0.087244257,1,41.14616515,258.9110956,0.783912037,0,0.632175926,0.367824074,0,0,0,0,2018-05-21_to_2018-05-22,4177,9,Light
73,41.9418857,115.3677198,0.602556488,-1.619579206,-0.016469771,0.732076271,0.125322129,0,41.9418857,115.3677198,1,0,0.644444444,0.355555556,0,0,0,0,33.01845473,28.65427166,0.448448961,6.809189598,-0.00820014,0.535511327,0.072999343,0,33.01845473,28.65427166,1,0,0.982638889,0.017361111,0,0,0,0,25.69791214,34.85252307,0.925223036,-1.121366094,-0.0065592,0.064481405,0.021483724,0,25.69791214,34.85252307,1,0,1,0,0,0,0,0,18.02638204,72.37716971,0.425791419,-1.341197689,-0.008200138,0.432521892,0.080595828,1,25.73814735,21.74978051,0.507638889,0,1,0,0,0,0,0,22.23269725,115.0794467,-0.179208148,-1.752061283,0.000972898,0.682489326,0.190668157,0,31.51182825,4.383072247,0.566666667,0,1,0,0,0,0,0,48.91363956,236.7197213,-0.158859068,-1.905806774,0.021125783,0.57915646,0.164865865,0,48.91363956,236.7197213,1,0,0.477777778,0.522222222,0,0,0,0,61.9380216,10.34116263,-1.260240954,-0.189915768,-0.004551138,0.113527604,0.119456075,0,61.9380216,10.34116263,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,38.36740968,329.2303718,0.106349175,-1.258342911,2.46E-05,0.406578427,0.110781251,1,42.29307804,248.4723006,0.878125,0,0.64537037,0.35462963,0,0,0,0,2018-05-22_to_2018-05-23,4177,9,Light
74,29.55310304,140.0561081,1.134320485,-0.277452321,-0.023488534,1.05291302,0.092091348,0,29.55310304,140.0561081,1,0,0.90625,0.09375,0,0,0,0,22.1119734,4.24139633,10.15811291,104.8202896,-0.011237962,0.601037043,0.044177502,0,22.1119734,4.24139633,1,0,1,0,0,0,0,0,18.12517347,30.28226385,-0.771975163,-1.403800923,-0.006559199,0.05460417,0.006559199,0,21.89999962,0,0.68,0,1,0,0,0,0,0,15.37957399,81.88225457,1.137785691,-0.6909759,0,0.377242482,0.061130753,1,30.8559389,0.922987033,0.254166667,0,1,0,0,0,0,0,14.13785658,66.25482143,1.522719498,0.323367938,-0.014523975,0.18502032,0.034503462,0,30.55281879,0.168670786,0.197222222,0,1,0,0,0,0,0,18.82864884,111.3195807,0.634772865,-1.258494099,0.017581655,0.209642345,0.06102536,0,29.54987078,39.64571083,0.448611111,0,1,0,0,0,0,0,49.52003463,107.848421,-0.778128879,-1.180477357,0.018283559,0.380145692,0.131924015,0,49.52003463,107.848421,1,0,0.333147942,0.666852058,0,0,0,0,1,1,1,1,1,1,1,1,0,26.94649024,285.7660869,0.756955623,-0.81087755,0,0.435358033,0.067774593,1,35.04126142,221.2463859,0.675387821,0,0.803889789,0.196110211,0,0,0,0,2018-05-23_to_2018-05-24,4177,9,Light
75,46.9771958,79.93510112,1.292788616,-0.30282251,-0.001181374,1.175439672,0.114004692,0,46.9771958,79.93510112,1,0,0.770138889,0.229861111,0,0,0,0,53.09320133,408.5785912,-1.5702832,0.599839064,-0.022307158,1.028162372,0.167956109,0,62.0817043,26.76160423,0.827083333,0,0.220833333,0.779166667,0,0,0,0,26.91505994,512.1260785,0.895244738,-1.003189542,-0.022512508,1.08106884,0.125175338,1,47.48162563,368.9639272,0.45,0,0.74,0.26,0,0,0,0,16.03343392,85.15204042,1.388428019,1.089578656,0,1.5007303,0.123616334,2,27.4034514,48.93311858,0.345138889,0,1,0,0,0,0,0,27.85323302,105.8434085,-0.576259334,-0.284728901,-0.001111884,0.703635961,0.084124059,0,32.69363385,25.51022633,0.785416667,0,1,0,0,0,0,0,30.54605288,1.909142177,9.478422302,88.24727387,-0.009381516,0.063632567,0.010122772,0,30.54605288,1.909142177,1,0,1,0,0,0,0,0,48.44642116,128.0133102,-0.925744663,-1.088111248,0.015598028,0.211293916,0.065185949,0,48.44642116,128.0133102,1,0,0.308071473,0.691928527,0,0,0,0,1,1,1,1,1,1,1,1,0,36.95539355,348.2642724,-0.04427143,-1.222113154,0,0.820131172,0.099814186,3,44.35941121,190.1817876,0.784119107,0,0.687817559,0.312182441,0,0,0,0,2018-05-26_to_2018-05-27,4177,9,Light
76,48.05325337,39.50671043,0.618643251,-1.550873335,0,0.384841848,0.207622933,0,48.05325337,39.50671043,1,0,0.649305556,0.350694444,0,0,0,0,40.89222331,72.77363124,0.956299114,-0.688623882,-0.005759208,1.073626074,0.19948198,0,40.89222331,72.77363124,1,0,0.786111111,0.213888889,0,0,0,0,30.01620534,40.70856494,-0.471833831,-1.751414036,-0.006769193,0.114867813,0.063792874,0,30.01620534,40.70856494,1,0,1,0,0,0,0,0,15.17191846,34.11933472,0.283381464,-1.919664782,-0.008200138,0.086804053,0.008200138,0,21.89896973,0.000655492,0.429861111,0,1,0,0,0,0,0,15.63473976,84.12953204,1.059207165,-0.864758119,0.014107018,0.318890101,0.057434569,0,30.80136326,0.696525048,0.267361111,0,1,0,0,0,0,0,45.61988701,79.51268765,-1.076144653,-0.810799696,0.012925642,0.561714225,0.15681646,0,45.61988701,79.51268765,1,0,0.261111111,0.738888889,0,0,0,0,50.66640137,0.090565247,4.823428922,22.287313,0.001034693,0.028711539,0.033646413,0,50.66640137,0.090565247,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,36.92736192,262.1980513,-0.505456884,-1.158266035,-0.000400802,0.394713621,0.100044876,0,42.76408409,128.5922551,0.821310702,0,0.592998586,0.407001414,0,0,0,0,2018-05-27_to_2018-05-28,4177,9,Light
77,61.62171433,13.81050392,-2.36419547,4.118362962,0.008052469,0.156629845,0.090165545,0,61.62171433,13.81050392,1,0,0,1,0,0,0,0,26.86786142,509.4453283,0.87174517,-1.088554333,-0.036344685,1.028239545,0.060128559,0,46.73993954,385.0920195,0.457638889,0,0.71875,0.28125,0,0,0,0,16.38425023,89.6523228,0.846095302,-1.277451279,0.012173429,0.143233876,0.017573256,0,30.62931024,0.433850873,0.306111111,0,1,0,0,0,0,0,24.25676813,102.6493202,-0.673385513,-1.531125266,-0.014107018,0.221811537,0.022168174,0,31.48582409,0.553918396,0.661805556,0,1,0,0,0,0,0,11.55348997,51.79825742,5.154949848,26.16894934,0.030507296,0.705625962,0.034642114,0,43.85846828,112.4897284,0.043055556,0,0.979166667,0.020833333,0,0,0,0,32.28911558,203.0865392,-0.031988564,-0.654703049,0.015218902,1.023307791,0.07375852,0,38.07926999,94.07680906,0.793055556,0,0.779166667,0.220833333,0,0,0,0,40.59219011,87.36418075,0.720282641,-0.651038829,0.007165562,0.376275726,0.07428055,0,40.59219011,87.36418075,1,0,0.837787446,0.162212554,0,0,0,0,1,1,1,1,1,1,1,1,0,32.77652897,382.3097028,0.224849173,-1.313708457,-0.000971959,0.518907998,0.062867663,1,44.10584604,188.0816429,0.666824476,0,0.713102142,0.286897858,0,0,0,0,2018-05-28_to_2018-05-29,4177,9,Light
78,44.1334718,3.887323203,6.886025679,46.56296022,0.009381515,0.101055975,0.032513986,0,44.1334718,3.887323203,1,0,0.980555556,0.019444444,0,0,0,0,26.84798109,317.7481396,0.319345986,-1.519652621,-0.023488534,0.617196069,0.070358943,0,44.01996131,61.06763762,0.49375,0,0.891666667,0.108333333,0,0,0,0,12.88717668,48.90750348,2.114109356,2.479128537,0,0.409496046,0.03098789,1,30.41140659,0.469204194,0.137222222,0,1,0,0,0,0,0,13.73166394,30.33280752,0.865982238,-1.229457446,0.008200138,0.123315323,0.012925642,0,22.06192759,0.313639687,0.303472222,0,1,0,0,0,0,0,20.8908501,14.95691474,-2.319323438,3.752938399,0.000886032,0.176127049,0.061427595,0,22.23885994,0.518063696,0.888194444,0,1,0,0,0,0,0,35.88146996,303.0120694,0.14793761,-1.716133398,0.031688673,0.624138582,0.091651017,0,38.21948234,264.9196053,0.916666667,0,0.585416667,0.414583333,0,0,0,0,55.70530772,0.006005376,17.89970046,340.9619421,0,0.002111049,0.003753263,0,55.70530772,0.006005376,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,32.19027008,321.1245243,0.059665323,-1.561364429,0.00158581,0.335302204,0.047913152,2,40.68898878,184.7792562,0.722104769,0,0.757223397,0.242776603,0,0,0,0,2018-05-29_to_2018-05-30,4177,9,Light
79,60.98166826,14.67064762,-0.50368291,-1.609654213,0.005837385,0.170233861,0.119250835,0,60.98166826,14.67064762,1,0,0,1,0,0,0,0,44.50384206,498.7460739,-0.656291545,-1.282730387,-0.036492356,0.511473414,0.134854744,0,56.18514644,129.7531454,0.746527778,0,0.477083333,0.522916667,0,0,0,0,16.40121049,179.9931608,1.854249229,1.939949507,-0.029071707,0.360741266,0.062014406,0,42.04979812,93.17419182,0.197222222,0,0.981666667,0.018333333,0,0,0,0,10.10000038,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.10467441,102.8759022,0.239534591,-1.93651737,0,0.492103742,0.040362855,1,30.49809882,0.415369531,0.441666667,0,1,0,0,0,0,0,34.01511023,393.3842443,-0.023922374,-1.683191571,0.017581655,0.845232154,0.105115769,0,45.52979275,174.828662,0.675,0,0.607638889,0.392361111,0,0,0,0,55.70633789,0.042459642,2.087978986,53.81916085,0,0.028380386,0.026908296,0,55.70633789,0.042459642,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,36.19133813,514.6799237,-0.119737859,-1.803279616,0,0.290757303,0.064485835,1,53.02164758,124.2324399,0.607900598,0,0.520689251,0.479310749,0,0,0,0,2018-05-30_to_2018-05-31,4177,9,Light
80,29.36913609,195.6855948,1.36364885,-0.096527887,0.001181376,0.979726154,0.068949723,0,29.36913609,195.6855948,1,0,0.795833333,0.204166667,0,0,0,0,40.67777762,318.9387633,-0.468876106,-1.55196812,-0.008200138,1.546073457,0.123955676,0,43.78377094,246.9024769,0.907638889,0,0.457638889,0.542361111,0,0,0,0,21.4865995,338.5006768,1.18645694,-0.438246355,-0.025347415,0.872019147,0.063563088,0,45.00386292,217.1992849,0.326111111,0,0.8,0.2,0,0,0,0,18.52073819,30.57461532,-0.843232892,-1.232184722,0.008200138,0.110708977,0.035715894,0,22.1215901,0.39263485,0.7,0,1,0,0,0,0,0,18.91535677,29.70320239,-0.990749284,-0.936929002,-0.008200138,0.358740697,0.069086738,1,22.21488466,0.498002003,0.729166667,0,1,0,0,0,0,0,26.37731294,372.5907796,0.758984525,-1.170048349,0.031688673,1.009791842,0.123115718,1,39.84534313,280.2653773,0.547222222,0,0.720138889,0.279861111,0,0,0,0,55.91124931,0.305724835,1.802945148,2.957870365,0,0.051537967,0.066578665,0,55.91124931,0.305724835,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,31.98404279,368.3293594,0.312577312,-1.654352599,0,0.5513838,0.063528681,2,39.0303072,282.9833874,0.756484484,0,0.627952756,0.372047244,0,0,0,0,2018-05-31_to_2018-06-01,4177,9,Light
81,58.23151786,81.48638006,-1.134615418,-0.583403245,-0.005837385,0.59838769,0.16441305,0,58.23151786,81.48638006,1,0,0.23125,0.76875,0,0,0,0,52.7810039,70.64183411,-0.063049693,-1.421422599,0.001181376,0.585095487,0.093880335,0,52.7810039,70.64183411,1,0,0.372222222,0.627777778,0,0,0,0,32.63016865,411.7585679,0.21604271,-1.433593229,-0.025347415,0.590661698,0.084237628,0,44.60927943,217.4721109,0.652777778,0,0.780555556,0.219444444,0,0,0,0,10.09055593,0.015966372,-13.30434465,175.0055866,0,0.008033364,0.004725506,0,0,0,0,0,1,0,0,0,0,0,11.48229667,70.24562617,6.413827606,40.83515161,0.039888811,0.937135241,0.048552234,0,55.33878792,314.933275,0.030555556,0,0.981944444,0.018055556,0,0,0,0,28.81339812,175.3678498,0.951208903,2.454307598,0.014107018,1.494433827,0.178072043,0,34.07446012,98.53943579,0.780555556,0,0.936111111,0.063888889,0,0,0,0,37.93608361,183.1498464,1.298573996,-0.286477669,0.018547896,0.546007461,0.093608771,0,37.93608361,183.1498464,1,0,0.770121951,0.229878049,0,0,0,0,1,1,1,1,1,1,1,1,0,34.95957162,452.5344516,0.16957897,-1.472824598,-0.000200495,0.58046403,0.087452513,0,46.83407672,232.4267071,0.676768868,0,0.682665094,0.317334906,0,0,0,0,2018-06-04_to_2018-06-05,4177,9,Light
82,54.05151484,32.001242,1.164456834,-0.572830747,0.008200141,0.207024202,0.093498262,0,54.05151484,32.001242,1,0,0,1,0,0,0,0,50.95427873,103.6795815,0.715884506,-1.099525272,0.011744268,0.867729796,0.12578546,0,50.95427873,103.6795815,1,0,0.631944444,0.368055556,0,0,0,0,31.09932261,339.4040894,-0.121254785,-1.655298794,-0.018788216,0.584142797,0.056946632,0,46.27108173,35.84055069,0.580555556,0,0.825555556,0.174444444,0,0,0,0,10.10000038,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.85838262,279.6910799,1.770519786,1.296676427,0.032870049,0.723742248,0.088221762,0,52.56495448,57.62616254,0.182638889,0,0.88125,0.11875,0,0,0,0,52.30964691,141.2326536,-3.019238367,7.767159657,0.031688673,0.814948178,0.169056018,0,55.35531758,13.71438545,0.932638889,0,0.13125,0.86875,0,0,0,0,56.78732531,0.75225633,-0.272324963,-1.142934392,0,0.072920907,0.075166184,0,56.78732531,0.75225633,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,40.11474065,442.0752615,-0.598408735,-1.391004683,-0.000794404,0.393025301,0.086714809,0,53.87841066,42.26986081,0.685595732,0,0.435328986,0.564671014,0,0,0,0,2018-06-05_to_2018-06-06,4177,9,Light
83,56.47465816,0.822278715,0.440741727,-0.752311073,-0.001181376,0.104253879,0.103670439,0,56.47465816,0.822278715,1,0,0,1,0,0,0,0,28.45902108,533.3282798,0.373411182,-1.836485406,-0.032870049,0.706638259,0.203697475,0,55.46778467,25.02190359,0.417361111,0,0.602083333,0.397916667,0,0,0,0,9.740643232,0.425869533,-1.407874578,0.138326387,0.00094497,0.105080874,0.103339953,0,0,0,0,0,1,0,0,0,0,0,10.24631983,3.40587543,12.53980524,155.32163,0.016400278,0.335033314,0.016400278,0,33.51111179,0.285432355,0.00625,0,1,0,0,0,0,0,28.3915561,156.8859305,-0.225167656,-1.163911942,0.008200138,0.643792212,0.094187608,0,34.2871815,64.85391074,0.75625,0,1,0,0,0,0,0,45.54848813,190.5928247,-0.095381201,-0.716922903,0.013024918,0.843478126,0.079778986,0,45.54848813,190.5928247,1,0,0.717361111,0.282638889,0,0,0,0,63.93514284,0.241755019,-2.720845694,5.535062862,-0.00112211,0.046770444,0.040593676,0,63.93514284,0.241755019,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,36.93538772,502.9066865,-0.156035733,-1.695783115,0.000801915,0.372124384,0.084359518,0,52.04417939,144.9799681,0.642173289,0,0.57204404,0.42795596,0,0,0,0,2018-06-06_to_2018-06-07,4177,9,Light
